# timestamp tx ty tz qx qy qz qw
1788505308.928438902 -0.247201204 -0.629846780 1.435323944 -0.003214572 -0.004243277 0.999955501 0.007788267
1788505309.028400898 -0.244803912 -0.636470175 1.435681317 -0.003218351 -0.004234651 0.999954334 0.007939771
1788505309.128365040 -0.241201385 -0.642303535 1.433483000 -0.003218264 -0.004239300 0.999955252 0.007820849
1788505309.228317976 -0.241622632 -0.647841689 1.433753568 -0.003211987 -0.004234751 0.999954213 0.007957506
1788505309.328332901 -0.240010379 -0.651173218 1.434234551 -0.003219978 -0.004239239 0.999952744 0.008134510
1788505309.428294897 -0.234984095 -0.654484511 1.433654234 -0.003210764 -0.004241445 0.999953216 0.008078755
1788505309.528312922 -0.232278740 -0.658440254 1.434660023 -0.003215610 -0.004245880 0.999952149 0.008205630
1788505309.628357887 -0.235325799 -0.665991741 1.433312836 -0.003215901 -0.004240344 0.999951896 0.008239120
1788505309.728367090 -0.237533297 -0.668220091 1.432196792 -0.003218735 -0.004234954 0.999954617 0.007903696
1788505309.828392982 -0.235893747 -0.672554909 1.433481003 -0.003209271 -0.004235725 0.999953072 0.008100243
1788505309.928407907 -0.233681941 -0.680674577 1.433396700 -0.003207602 -0.004237578 0.999954302 0.007946523
1788505310.028409004 -0.226291074 -0.683153754 1.435921170 -0.003212368 -0.004243533 0.999949438 0.008531924
1788505310.128475904 -0.227185459 -0.688623185 1.431761648 -0.003220778 -0.004243520 0.999950535 0.008399264
1788505310.228468895 -0.226490991 -0.693716028 1.430994318 -0.003211833 -0.004243677 0.999953120 0.008089043
1788505310.328444004 -0.225592238 -0.701184867 1.429947044 -0.003217337 -0.004240787 0.999952693 0.008141032
1788505310.428400040 -0.221326112 -0.703872809 1.430389407 -0.003219679 -0.004238489 0.999952006 0.008225290
1788505310.528362989 -0.218762106 -0.709597068 1.429401548 -0.003218823 -0.004236325 0.999951184 0.008325993
1788505310.628343105 -0.212087280 -0.713758244 1.429250499 -0.003226164 -0.004237902 0.999950870 0.008359946
1788505310.728291988 -0.215457754 -0.716941694 1.429715225 -0.003209119 -0.004240625 0.999952065 0.008221034
1788505310.828283072 -0.213013733 -0.722857298 1.428922030 -0.003214757 -0.004237323 0.999948486 0.008644994
1788505310.928304911 -0.210586924 -0.727762924 1.430273809 -0.003227064 -0.004236086 0.999951716 0.008258726
1788505311.028285980 -0.210705137 -0.733131612 1.430779292 -0.003214721 -0.004241904 0.999950073 0.008457189
1788505311.128299952 -0.209152052 -0.737234942 1.427391929 -0.003225874 -0.004240182 0.999952708 0.008136061
1788505311.228291988 -0.206867788 -0.740261208 1.425864419 -0.003216566 -0.004246260 0.999949391 0.008534491
1788505311.328299999 -0.201601583 -0.748236781 1.424789309 -0.003226935 -0.004243023 0.999950035 0.008456463
1788505311.428320885 -0.203063312 -0.752139130 1.424210329 -0.003223757 -0.004239165 0.999951227 0.008317510
1788505311.528337955 -0.205232821 -0.751034547 1.425528578 -0.003217671 -0.004255026 0.999951266 0.008307040
1788505311.628318071 -0.203788730 -0.753236186 1.423859808 -0.003234365 -0.004240527 0.999953819 0.007994845
1788505311.728279114 -0.208063597 -0.754429819 1.423806298 -0.003209112 -0.004248814 0.999951049 0.008339586
1788505311.828299999 -0.206014659 -0.753552818 1.422846208 -0.003221574 -0.004236317 0.999953367 0.008058430
1788505311.928225040 -0.206641957 -0.752724556 1.423757541 -0.003210776 -0.004245015 0.999950113 0.008452390
1788505312.028157949 -0.206283551 -0.753197025 1.423114240 -0.003212939 -0.004236753 0.999951817 0.008251745
1788505312.128115892 -0.206984366 -0.754656539 1.424811794 -0.003210318 -0.004244014 0.999950634 0.008391136
1788505312.228065014 -0.206046279 -0.758138000 1.424229213 -0.003211834 -0.004235681 0.999952194 0.008206894
1788505312.328053951 -0.200870891 -0.756750073 1.424524530 -0.003234331 -0.004233490 0.999953360 0.008055652
1788505312.428025961 -0.203300922 -0.755588267 1.426235999 -0.003219555 -0.004243154 0.999952653 0.008143882
1788505312.528038025 -0.203600531 -0.753403913 1.426380654 -0.003226069 -0.004240078 0.999949974 0.008465396
1788505312.627996922 -0.202896853 -0.750018772 1.426938201 -0.003238565 -0.004244775 0.999951672 0.008255143
1788505312.727982044 -0.205456229 -0.750571871 1.426625736 -0.003206933 -0.004255072 0.999950268 0.008430448
1788505312.827990055 -0.208978486 -0.749903791 1.427320470 -0.003222006 -0.004249817 0.999951598 0.008267979
1788505312.927944899 -0.208017437 -0.751092433 1.429562671 -0.003215793 -0.004262128 0.999951767 0.008243625
1788505313.027939081 -0.207753453 -0.751454591 1.428024400 -0.003232939 -0.004250048 0.999952320 0.008175723
1788505313.127943039 -0.206293328 -0.752156398 1.429030482 -0.003232084 -0.004257804 0.999952077 0.008201676
1788505313.227932930 -0.205905816 -0.750953618 1.429690416 -0.003235178 -0.004263740 0.999952492 0.008146595
1788505313.327930927 -0.207082369 -0.752421259 1.428100157 -0.003218717 -0.004259660 0.999952277 0.008181633
1788505313.427911997 -0.207982841 -0.752343864 1.428954256 -0.003232264 -0.004256197 0.999952479 0.008153371
1788505313.527890921 -0.206703991 -0.750688699 1.430435787 -0.003233323 -0.004261835 0.999952618 0.008132909
1788505313.627909899 -0.207685303 -0.749955534 1.429357400 -0.003248286 -0.004247772 0.999953129 0.008071191
1788505313.727891922 -0.205935891 -0.750995267 1.430846851 -0.003234409 -0.004266136 0.999951885 0.008219928
1788505313.827873945 -0.203872005 -0.749978979 1.431070176 -0.003235233 -0.004267269 0.999952096 0.008193307
1788505313.927875996 -0.206189408 -0.750571117 1.430613017 -0.003227450 -0.004265045 0.999951631 0.008253995
1788505314.027838945 -0.204845568 -0.750481536 1.430754591 -0.003248719 -0.004257333 0.999953208 0.008056276
1788505314.127854109 -0.203568477 -0.749987063 1.429277111 -0.003242728 -0.004250547 0.999953613 0.008011796
1788505314.227822065 -0.205314078 -0.749764672 1.427737091 -0.003236645 -0.004247995 0.999953373 0.008045487
1788505314.327788115 -0.202788004 -0.753210202 1.428285544 -0.003248153 -0.004245469 0.999951266 0.008300048
1788505314.427807093 -0.203043936 -0.751588120 1.431425778 -0.003252221 -0.004267202 0.999952714 0.008110723
1788505314.527798891 -0.205777532 -0.751036249 1.431765172 -0.003232206 -0.004270644 0.999951076 0.008316274
1788505314.627759933 -0.207233762 -0.749701903 1.432091493 -0.003235432 -0.004268584 0.999952212 0.008178265
1788505314.727760077 -0.208622694 -0.750446492 1.429831702 -0.003248017 -0.004255473 0.999952724 0.008117369
1788505314.827786922 -0.204233733 -0.752090366 1.430774695 -0.003242600 -0.004270381 0.999953118 0.008062980
1788505314.927731991 -0.205115764 -0.753163310 1.430715295 -0.003221399 -0.004274105 0.999951110 0.008314525
1788505315.027705908 -0.206130273 -0.752950693 1.431121748 -0.003259915 -0.004257398 0.999955786 0.007724830
1788505315.127700090 -0.206739084 -0.752404012 1.430956298 -0.003240976 -0.004269571 0.999953056 0.008071701
1788505315.227696896 -0.205665577 -0.751757567 1.431160762 -0.003246587 -0.004266711 0.999951601 0.008249240
1788505315.327681065 -0.208902244 -0.750592608 1.431933906 -0.003226805 -0.004278074 0.999950890 0.008336813
1788505315.427655935 -0.211560506 -0.750113633 1.429879436 -0.003229066 -0.004267068 0.999952954 0.008090440
1788505315.527640104 -0.208135501 -0.751705171 1.428579507 -0.003234454 -0.004262699 0.999953398 0.008035484
1788505315.627593994 -0.208855547 -0.751448529 1.429927215 -0.003231358 -0.004265503 0.999951254 0.008297806
1788505315.727591991 -0.210037013 -0.750911979 1.428167701 -0.003232207 -0.004260269 0.999954305 0.007924053
1788505315.827579975 -0.210649936 -0.751692001 1.428986196 -0.003235360 -0.004258606 0.999951885 0.008223364
1788505315.927541971 -0.210014391 -0.753029597 1.431802869 -0.003234454 -0.004272636 0.999953270 0.008046115
1788505316.027530909 -0.207841646 -0.753469461 1.431781401 -0.003259042 -0.004269198 0.999954142 0.007928846
1788505316.127492905 -0.206897815 -0.752335799 1.434129561 -0.003227380 -0.004293435 0.999948633 0.008595425
1788505316.227463961 -0.202992173 -0.751622958 1.431217917 -0.003245102 -0.004273318 0.999953344 0.008032344
1788505316.327462912 -0.205773960 -0.752649724 1.430405977 -0.003224772 -0.004272516 0.999949641 0.008488877
1788505316.427453995 -0.206225539 -0.751446115 1.427771358 -0.003232016 -0.004255802 0.999951563 0.008265209
1788505316.527411938 -0.206809018 -0.751392402 1.429464455 -0.003231585 -0.004265191 0.999951161 0.008309062
1788505316.627366066 -0.205737811 -0.750162175 1.427997247 -0.003238572 -0.004256227 0.999952259 0.008177814
1788505316.727312088 -0.206414284 -0.749881561 1.430000966 -0.003228990 -0.004271951 0.999949888 0.008458443
1788505316.827337980 -0.205017862 -0.749053762 1.428237081 -0.003250820 -0.004254491 0.999954626 0.007878893
1788505316.927261114 -0.207843521 -0.748460893 1.429720220 -0.003222387 -0.004273156 0.999951881 0.008221401
1788505317.027232885 -0.207946479 -0.749870725 1.429569279 -0.003245547 -0.004256952 0.999951631 0.008251070
1788505317.127197981 -0.209528263 -0.750063526 1.428245589 -0.003237341 -0.004254677 0.999952770 0.008116318
1788505317.227164030 -0.209477667 -0.751669148 1.429630236 -0.003225270 -0.004270499 0.999950483 0.008390049
1788505317.327136993 -0.204551816 -0.752208602 1.429703808 -0.003259319 -0.004256646 0.999951456 0.008267014
1788505317.427107096 -0.201501620 -0.751857515 1.428816970 -0.003269198 -0.004248210 0.999954059 0.007946363
1788505317.527039051 -0.204240973 -0.750983676 1.429454957 -0.003226467 -0.004270245 0.999950154 0.008428771
1788505317.627019882 -0.204365454 -0.750450433 1.429320459 -0.003255508 -0.004256574 0.999952611 0.008127650
1788505317.727006912 -0.205097546 -0.752085257 1.430187552 -0.003242515 -0.004269181 0.999950186 0.008419315
1788505317.827013016 -0.208339542 -0.753736512 1.429536752 -0.003252714 -0.004259385 0.999952702 0.008116103
1788505317.927028894 -0.209749389 -0.752332609 1.428912818 -0.003236305 -0.004262946 0.999950422 0.008396911
1788505318.027028084 -0.209414438 -0.752343290 1.429670176 -0.003248235 -0.004258279 0.999953501 0.008019512
1788505318.127083063 -0.209093743 -0.751993162 1.430404646 -0.003248482 -0.004268667 0.999950424 0.008389040
1788505318.227096081 -0.206628688 -0.753262641 1.431242589 -0.003256606 -0.004269649 0.999952217 0.008168764
1788505318.327136993 -0.206794756 -0.752217417 1.430058896 -0.003236235 -0.004267998 0.999952871 0.008097345
1788505318.427105904 -0.205693572 -0.751834747 1.429564580 -0.003249389 -0.004265279 0.999953164 0.008057182
1788505318.527134895 -0.207148471 -0.751708672 1.429439228 -0.003240311 -0.004261521 0.999951341 0.008285839
1788505318.627074957 -0.207887073 -0.752658810 1.428695920 -0.003236419 -0.004259991 0.999953637 0.008006391
1788505318.727070093 -0.208205632 -0.753049713 1.428022978 -0.003231973 -0.004255862 0.999951845 0.008231047
1788505318.827125072 -0.208471687 -0.754158207 1.427244162 -0.003245156 -0.004251754 0.999952491 0.008149117
1788505318.927131891 -0.208292700 -0.753115951 1.428451784 -0.003237229 -0.004259078 0.999951763 0.008237277
1788505319.027194977 -0.207493625 -0.754792018 1.428953171 -0.003257584 -0.004254639 0.999952479 0.008144046
1788505319.127226114 -0.207477291 -0.753582498 1.427929484 -0.003238895 -0.004253565 0.999950930 0.008339948
1788505319.227307081 -0.205967337 -0.752768459 1.428199436 -0.003245573 -0.004255394 0.999953556 0.008015277
1788505319.327275991 -0.207868462 -0.752816992 1.427258839 -0.003237067 -0.004255314 0.999951291 0.008296324
1788505319.427278042 -0.207830246 -0.749952325 1.430348375 -0.003236130 -0.004279215 0.999950287 0.008404727
1788505319.527218103 -0.209124843 -0.751561501 1.431287842 -0.003249335 -0.004268377 0.999953096 0.008064055
1788505319.627209902 -0.208775852 -0.751653851 1.430780920 -0.003247191 -0.004273029 0.999953461 0.008017092
1788505319.727171898 -0.205650117 -0.752362867 1.429260876 -0.003244167 -0.004260104 0.999952404 0.008155823
1788505319.827188015 -0.204913627 -0.752937881 1.429212301 -0.003248077 -0.004262099 0.999952916 0.008090103
1788505319.927184105 -0.203590326 -0.751300782 1.428929626 -0.003237421 -0.004261463 0.999951559 0.008260726
1788505320.027219057 -0.204382438 -0.752296199 1.428469889 -0.003249164 -0.004258510 0.999952059 0.008196785
1788505320.127224922 -0.205689705 -0.751793454 1.428667825 -0.003256965 -0.004255992 0.999952390 0.008154560
1788505320.227266073 -0.203248479 -0.751832650 1.427224437 -0.003248076 -0.004256642 0.999953024 0.008079703
1788505320.327295065 -0.202817166 -0.751756386 1.428204946 -0.003247422 -0.004262493 0.999951860 0.008219698
1788505320.427263975 -0.202242608 -0.751360285 1.427747822 -0.003251372 -0.004257250 0.999952354 0.008160534
1788505320.527266026 -0.205143434 -0.750508495 1.427882207 -0.003234300 -0.004265015 0.999952319 0.008167492
1788505320.627227068 -0.206338574 -0.752231333 1.428926208 -0.003250635 -0.004263542 0.999952281 0.008166454
1788505320.727248907 -0.207379167 -0.754591202 1.428855958 -0.003242531 -0.004264629 0.999954514 0.007891032
1788505320.827281952 -0.205322441 -0.755884493 1.427008347 -0.003241505 -0.004256257 0.999954012 0.007959302
1788505320.927267075 -0.204530380 -0.755556155 1.429260796 -0.003227816 -0.004271604 0.999951730 0.008238489
1788505321.027312994 -0.208282881 -0.755742424 1.428483937 -0.003244684 -0.004263129 0.999954375 0.007908591
1788505321.127381086 -0.209016802 -0.756495797 1.428613851 -0.003241471 -0.004265129 0.999952319 0.008164654
1788505321.227370977 -0.205826443 -0.755254785 1.428638239 -0.003249544 -0.004257111 0.999952413 0.008154033
1788505321.327414036 -0.207934305 -0.754080899 1.427357918 -0.003242238 -0.004258402 0.999953538 0.008017225
1788505321.427407026 -0.207445322 -0.752361354 1.429645418 -0.003238559 -0.004269591 0.999952750 0.008110481
1788505321.527416945 -0.209443969 -0.752399067 1.429227717 -0.003237467 -0.004264945 0.999952679 0.008122058
1788505321.627418995 -0.211071957 -0.753134670 1.427953032 -0.003234061 -0.004257827 0.999952452 0.008155079
1788505321.727438927 -0.211159068 -0.753191404 1.429001271 -0.003228722 -0.004271032 0.999953248 0.008052042
1788505321.827390909 -0.208785929 -0.753602743 1.427028770 -0.003241374 -0.004257226 0.999953789 0.007986825
1788505321.927406073 -0.203370341 -0.754396441 1.425846314 -0.003246828 -0.004253265 0.999954249 0.007928887
1788505322.027374029 -0.200235930 -0.751985928 1.427091900 -0.003243431 -0.004262303 0.999952135 0.008187795
1788505322.127403975 -0.202559526 -0.750621271 1.428628389 -0.003242482 -0.004270024 0.999951616 0.008247373
1788505322.227381945 -0.205029187 -0.752013106 1.429255290 -0.003243051 -0.004274243 0.999952905 0.008087054
1788505322.327435017 -0.204359690 -0.751261533 1.429876589 -0.003241846 -0.004273399 0.999951381 0.008274366
1788505322.427457094 -0.206271656 -0.753519415 1.428602603 -0.003239755 -0.004268448 0.999953392 0.008031133
1788505322.527540922 -0.207704854 -0.754497573 1.429168887 -0.003241288 -0.004274215 0.999950702 0.008355735
1788505322.627576113 -0.208944818 -0.753949800 1.430483094 -0.003251148 -0.004272773 0.999951385 0.008270547
1788505322.727617025 -0.205926626 -0.751882624 1.428280171 -0.003242670 -0.004269904 0.999952598 0.008127347
1788505322.827615023 -0.204534162 -0.749966802 1.429287320 -0.003240527 -0.004281135 0.999952940 0.008080184
1788505322.927664995 -0.206698078 -0.752289572 1.430257694 -0.003248361 -0.004274751 0.999950623 0.008362200
1788505323.027666092 -0.209519250 -0.750690851 1.428978983 -0.003248814 -0.004271800 0.999952728 0.008107958
1788505323.127655029 -0.208358933 -0.751702635 1.427749755 -0.003243346 -0.004263758 0.999951135 0.008308351
1788505323.227655888 -0.206621336 -0.752313806 1.426883325 -0.003242960 -0.004264183 0.999953250 0.008049665
1788505323.327681065 -0.206487872 -0.753682265 1.426560189 -0.003235980 -0.004261598 0.999951678 0.008246721
1788505323.427661896 -0.206410095 -0.754726305 1.426428522 -0.003243279 -0.004259570 0.999952433 0.008152897
1788505323.527656078 -0.207269863 -0.756033404 1.426791130 -0.003242370 -0.004255808 0.999952028 0.008204717
1788505323.627687931 -0.208661509 -0.755176243 1.426598851 -0.003233954 -0.004261389 0.999953064 0.008077812
1788505323.727673054 -0.206380670 -0.753970621 1.426374139 -0.003237967 -0.004256343 0.999951593 0.008258960
1788505323.827733040 -0.208520546 -0.754714170 1.428021593 -0.003240950 -0.004269504 0.999954373 0.007906902
1788505323.927782059 -0.209259264 -0.752546986 1.428714631 -0.003237005 -0.004274320 0.999951593 0.008250107
1788505324.027827024 -0.211840130 -0.750220047 1.429181801 -0.003237831 -0.004275613 0.999950211 0.008414944
1788505324.127863884 -0.211271293 -0.750801862 1.430432983 -0.003257777 -0.004277769 0.999952428 0.008138131
1788505324.227936029 -0.210105496 -0.752522767 1.430149521 -0.003253461 -0.004274185 0.999952799 0.008096073
1788505324.327971935 -0.210648110 -0.754109594 1.426873996 -0.003234053 -0.004263791 0.999952470 0.008149709
1788505324.427973032 -0.209156694 -0.752284039 1.426350860 -0.003240120 -0.004260006 0.999953241 0.008054139
1788505324.528033972 -0.206493875 -0.753064028 1.426661867 -0.003234162 -0.004266952 0.999951749 0.008236111
1788505324.628024101 -0.206204372 -0.753716454 1.427946536 -0.003245367 -0.004264541 0.999952591 0.008130038
1788505324.728043079 -0.206317610 -0.753550907 1.427852989 -0.003250016 -0.004263666 0.999952981 0.008080527
1788505324.828062057 -0.206326039 -0.753819126 1.427463811 -0.003245451 -0.004268036 0.999951248 0.008291669
1788505324.928060055 -0.207479686 -0.754157128 1.426995803 -0.003245086 -0.004263100 0.999953137 0.008063400
1788505325.028081894 -0.206967050 -0.754488289 1.428953751 -0.003234629 -0.004274936 0.999952066 0.008193206
1788505325.128084898 -0.208081101 -0.754685130 1.427886551 -0.003244178 -0.004261961 0.999953053 0.008074794
1788505325.228079081 -0.208238517 -0.756273301 1.427547892 -0.003230591 -0.004268530 0.999951895 0.008218973
1788505325.328087091 -0.208224603 -0.756272700 1.428342595 -0.003240032 -0.004271788 0.999952526 0.008136302
1788505325.428090096 -0.209885972 -0.756298120 1.428694490 -0.003241222 -0.004265023 0.999952791 0.008106808
1788505325.528054953 -0.212170653 -0.756245550 1.428061941 -0.003238389 -0.004264046 0.999952303 0.008168392
1788505325.628052950 -0.212098520 -0.754595173 1.429652488 -0.003244136 -0.004271904 0.999954238 0.007921400
1788505325.728054047 -0.212957268 -0.753886313 1.427480713 -0.003232194 -0.004267285 0.999953066 0.008075154
1788505325.828114033 -0.209300213 -0.755018995 1.429177748 -0.003249406 -0.004274216 0.999952257 0.008164287
1788505325.928107977 -0.207205293 -0.754904420 1.430389639 -0.003239326 -0.004280378 0.999950282 0.008403464
1788505326.028165102 -0.204293373 -0.756307273 1.429002991 -0.003259383 -0.004270522 0.999953691 0.007984664
1788505326.128217936 -0.204889814 -0.756246506 1.427850939 -0.003246868 -0.004269204 0.999950868 0.008336302
1788505326.228234053 -0.204022682 -0.754559292 1.426666005 -0.003241216 -0.004260771 0.999952368 0.008161041
1788505326.328265905 -0.205741530 -0.754035069 1.426814933 -0.003228595 -0.004268177 0.999950394 0.008400512
1788505326.428280115 -0.207102724 -0.752214177 1.427211889 -0.003251545 -0.004266752 0.999952923 0.008085424
1788505326.528285980 -0.208304627 -0.750160240 1.428701641 -0.003249808 -0.004273205 0.999951914 0.008206641
1788505326.628227949 -0.209115137 -0.751480874 1.431179719 -0.003252176 -0.004285345 0.999951310 0.008272631
1788505326.728203058 -0.211801163 -0.751694445 1.428884955 -0.003245462 -0.004269068 0.999952646 0.008120817
1788505326.828196049 -0.210307463 -0.752170341 1.427573975 -0.003250301 -0.004266310 0.999952988 0.008078144
1788505326.928145885 -0.209876631 -0.754182541 1.427148996 -0.003232075 -0.004267273 0.999952292 0.008170497
1788505327.028141975 -0.205441962 -0.753046714 1.425986178 -0.003250397 -0.004257519 0.999954156 0.007936851
1788505327.128104925 -0.208355241 -0.754194006 1.425624482 -0.003230795 -0.004259040 0.999950972 0.008335179
1788505327.228086948 -0.210708683 -0.754855267 1.425354573 -0.003232648 -0.004256315 0.999953648 0.008008467
1788505327.328104973 -0.209762851 -0.755414304 1.426223348 -0.003232128 -0.004260829 0.999951160 0.008311242
1788505327.428145885 -0.210324577 -0.755284122 1.428486515 -0.003242236 -0.004269821 0.999952146 0.008183082
1788505327.528132915 -0.210541030 -0.755048569 1.428063089 -0.003243141 -0.004267000 0.999951260 0.008291718
1788505327.628139019 -0.210322233 -0.756111631 1.427716359 -0.003244375 -0.004265758 0.999954485 0.007893375
1788505327.728147030 -0.211342372 -0.754779159 1.428737186 -0.003238440 -0.004266234 0.999952226 0.008176677
1788505327.828169107 -0.209123428 -0.752502936 1.427835803 -0.003251170 -0.004266446 0.999955387 0.007775102
1788505327.928138971 -0.206607438 -0.753670439 1.426263138 -0.003233688 -0.004262083 0.999951598 0.008257053
1788505328.028119087 -0.201770897 -0.753769960 1.427476880 -0.003251588 -0.004265333 0.999952808 0.008100355
1788505328.128087997 -0.206062856 -0.753932180 1.426535965 -0.003245554 -0.004259304 0.999951822 0.008226647
1788505328.228071928 -0.204737658 -0.753260163 1.425426884 -0.003241245 -0.004249744 0.999951610 0.008259029
1788505328.328088999 -0.208231981 -0.750214606 1.425579154 -0.003227193 -0.004263033 0.999951599 0.008259033
1788505328.428100109 -0.208238403 -0.750301565 1.427265767 -0.003242852 -0.004264337 0.999952739 0.008112950
1788505328.528072119 -0.203480814 -0.752936532 1.429286205 -0.003248636 -0.004274546 0.999953776 0.007976235
1788505328.628128052 -0.206104632 -0.753600188 1.429400840 -0.003230454 -0.004282508 0.999950321 0.008401160
1788505328.728121996 -0.203272466 -0.753145317 1.429217450 -0.003248235 -0.004278877 0.999952736 0.008103489
1788505328.828116894 -0.206128711 -0.753261466 1.428687792 -0.003249948 -0.004272088 0.999952226 0.008169004
1788505328.928098917 -0.206509085 -0.754551410 1.429229251 -0.003241831 -0.004279140 0.999952554 0.008128294
1788505329.028100967 -0.205799648 -0.754936645 1.429061183 -0.003246065 -0.004274972 0.999951907 0.008207958
1788505329.128035069 -0.203212792 -0.756268442 1.429102201 -0.003230956 -0.004282361 0.999950830 0.008340277
1788505329.228028059 -0.207753083 -0.756391395 1.429276384 -0.003237450 -0.004276453 0.999953620 0.007999236
1788505329.328007936 -0.206670434 -0.755580949 1.427755197 -0.003253663 -0.004261762 0.999954065 0.007944798
1788505329.428002119 -0.206311018 -0.754707518 1.428438859 -0.003240468 -0.004271328 0.999951274 0.008288778
1788505329.528059959 -0.205931271 -0.753439065 1.427670169 -0.003245211 -0.004268978 0.999951690 0.008237878
1788505329.628050089 -0.206090285 -0.755278548 1.427053379 -0.003250086 -0.004261866 0.999953534 0.008012701
1788505329.728086948 -0.209071563 -0.754990517 1.426733362 -0.003229365 -0.004263961 0.999951064 0.008322239
1788505329.828052998 -0.210019232 -0.752131812 1.427539419 -0.003255204 -0.004265790 0.999955166 0.007802137
1788505329.928049088 -0.212406086 -0.751636502 1.428028979 -0.003214262 -0.004258387 0.999951795 0.008242710
1788505330.028044939 -0.213557542 -0.751755262 1.430156901 -0.003350398 -0.004249952 0.999953002 0.008044078
1788505330.127991915 -0.211232771 -0.750294463 1.430304453 -0.003195091 -0.004265070 0.999953726 0.008009176
1788505330.228043079 -0.210255284 -0.749793407 1.430968073 -0.003562761 -0.004335347 0.999950530 0.008212764
1788505330.327995062 -0.207371763 -0.748641395 1.432735082 -0.002943840 -0.003781379 0.999950154 0.008759289
1788505330.427999973 -0.215268037 -0.749807384 1.437508474 -0.002929680 -0.005110214 0.999953248 0.007668438
1788505330.528053045 -0.219248232 -0.752629673 1.443585127 -0.002968501 -0.004082772 0.999938466 0.009878444
1788505330.628088951 -0.227958583 -0.756833001 1.446992175 -0.003389532 -0.004849768 0.999945666 0.008582248
1788505330.728097916 -0.238443435 -0.760069857 1.443566059 -0.003212147 -0.004401664 0.999950121 0.008370329
1788505330.828144073 -0.251372567 -0.759645219 1.438415196 -0.003390989 -0.004578768 0.999949535 0.008274305
1788505330.928212881 -0.270463941 -0.760636837 1.433084818 -0.003184886 -0.004306194 0.999952253 0.008173412
1788505331.028247118 -0.279882357 -0.756854311 1.432060958 -0.003007199 -0.004276224 0.999955054 0.007909470
1788505331.128257990 -0.289165615 -0.755959260 1.433015068 -0.003129374 -0.004298399 0.999957462 0.007536876
1788505331.228316069 -0.295336483 -0.755377659 1.433014139 -0.003439803 -0.004124495 0.999953904 0.007959080
1788505331.328299999 -0.302224515 -0.755365473 1.432621816 -0.003239701 -0.004362956 0.999957433 0.007456625
1788505331.428327084 -0.314050591 -0.754733911 1.433883432 -0.003246139 -0.004227011 0.999958734 0.007356923
1788505331.528333902 -0.319236256 -0.753498561 1.430823964 -0.003405018 -0.004049917 0.999958006 0.007482705
1788505331.628324032 -0.326035848 -0.751832483 1.428793469 -0.003232213 -0.004042570 0.999958535 0.007492524
1788505331.728291988 -0.334920732 -0.750787003 1.431152398 -0.002883127 -0.004297316 0.999955643 0.007869689
1788505331.828320026 -0.335418554 -0.749772316 1.437458550 -0.002871521 -0.004342695 0.999940356 0.009601058
1788505331.928270102 -0.339931537 -0.747529321 1.442679192 -0.003046931 -0.004372449 0.999953071 0.008090347
1788505332.028253078 -0.348349616 -0.746758633 1.446358772 -0.003287688 -0.004356720 0.999954215 0.007859888
1788505332.128201962 -0.355967291 -0.746345067 1.442962409 -0.003390207 -0.004363917 0.999952885 0.007980660
1788505332.228250027 -0.371010554 -0.748548388 1.437905001 -0.003227422 -0.004361834 0.999954450 0.007852193
1788505332.328195095 -0.382931355 -0.748278050 1.433681076 -0.003060355 -0.004302281 0.999953059 0.008124317
1788505332.428317070 -0.398821092 -0.749581509 1.435137394 -0.002976278 -0.004307700 0.999949816 0.008541080
1788505332.528286934 -0.408785329 -0.753111653 1.436507475 -0.003160462 -0.004284273 0.999944085 0.009136933
1788505332.628323078 -0.421476352 -0.755489528 1.437811668 -0.003243357 -0.004662038 0.999945246 0.008789205
1788505332.728353024 -0.438480421 -0.754256313 1.434227747 -0.003492157 -0.004253866 0.999941457 0.009316265
1788505332.828368902 -0.443893078 -0.761759764 1.429428164 -0.003148165 -0.004603799 0.999934810 0.009963398
1788505332.928354025 -0.461239442 -0.763118215 1.424637762 -0.003043165 -0.004225795 0.999938286 0.009813549
1788505333.028364897 -0.477461675 -0.767223202 1.425466914 -0.003190209 -0.004538622 0.999938904 0.009560953
1788505333.128345013 -0.507172692 -0.762945438 1.424638797 -0.003267730 -0.004330890 0.999937047 0.009821745
1788505333.228331089 -0.534499675 -0.767943836 1.429174351 -0.003304158 -0.004668196 0.999944078 0.008895611
1788505333.328273058 -0.567052375 -0.760737208 1.431550588 -0.003865010 -0.003325024 0.999957290 0.007708730
1788505333.428316116 -0.586348390 -0.752446027 1.429237713 -0.002758113 -0.004300545 0.999967860 0.006178682
1788505333.528337002 -0.587616959 -0.748603344 1.427327631 -0.002615957 -0.003812394 0.999956143 0.008144558
1788505333.628413916 -0.590967365 -0.749822214 1.432693923 -0.003005088 -0.004297418 0.999954051 0.008024762
1788505333.728468895 -0.589628944 -0.747657864 1.440364925 -0.002724799 -0.004452563 0.999950899 0.008423196
1788505333.828543901 -0.586537717 -0.745867577 1.449979806 -0.002802443 -0.004476202 0.999947311 0.008802577
1788505333.928579092 -0.591637757 -0.744540310 1.457879182 -0.002628101 -0.004631943 0.999948478 0.008641680
1788505334.028613091 -0.605506973 -0.745874972 1.455501460 -0.003369169 -0.004237277 0.999951881 0.008181116
1788505334.128652096 -0.622007341 -0.745277714 1.453213137 -0.002977703 -0.004299321 0.999951898 0.008297607
1788505334.228696108 -0.640728944 -0.746533863 1.452411802 -0.002564091 -0.004654214 0.999948834 0.008607700
